Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2012-03-24T11:59:38,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.3,-3.4,-3.4,-1.3,-3.4,-3.4
2012-03-24T11:59:39,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.2,-3.3,-1.1,-3.2,-3.3
2012-03-24T11:59:40,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.2,-3.3,-1.1,-3.2,-3.3
2012-03-24T11:59:41,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.2,-3.4,-1.0,-3.2,-3.4
2012-03-24T11:59:42,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.1,-3.4,-1.0,-3.1,-3.4
2012-03-24T11:59:43,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.3,-3.5,-1.1,-3.3,-3.5
2012-03-24T11:59:44,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.4,-3.6,-1.1,-3.4,-3.6
2012-03-24T11:59:45,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.3,-3.6,-1.1,-3.3,-3.6
2012-03-24T11:59:46,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.4,-3.6,-1.0,-3.4,-3.6
2012-03-24T11:59:47,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.8,-3.2,-3.6,-0.8,-3.2,-3.6
2012-03-24T11:59:48,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.9,-3.3,-3.6,-0.9,-3.3,-3.6
2012-03-24T11:59:49,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.9,-3.3,-3.7,-1.0,-3.3,-3.7
2012-03-24T11:59:50,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.4,-3.7,-1.0,-3.4,-3.7
2012-03-24T11:59:51,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.4,-3.7,-1.0,-3.4,-3.7
2012-03-24T11:59:52,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.4,-3.7,-1.0,-3.4,-3.7
2012-03-24T11:59:53,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.9,-3.3,-3.7,-0.9,-3.3,-3.7
2012-03-24T11:59:54,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.9,-3.3,-3.7,-0.9,-3.2,-3.7
2012-03-24T11:59:55,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-0.8,-3.2,-3.6,-0.8,-3.2,-3.6
2012-03-24T11:59:56,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.0,-3.3,-3.6,-1.0,-3.3,-3.6
2012-03-24T11:59:57,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.4,-3.7,-1.1,-3.4,-3.7
2012-03-24T11:59:58,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.4,-3.7,-1.1,-3.4,-3.7
2012-03-24T11:59:59,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.14,-1.1,-3.3,-3.6,-1.1,-3.3,-3.6
2012-03-24T12:00:00,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.1,-3.3,-3.6,-1.1,-3.3,-3.6
2012-03-24T12:00:01,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.1,-3.3,-3.6,-1.2,-3.3,-3.6
2012-03-24T12:00:02,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.1,-3.2,-3.6,-1.1,-3.2,-3.6
2012-03-24T12:00:03,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.1,-3.2,-3.5,-1.1,-3.2,-3.5
2012-03-24T12:00:04,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.1,-3.2,-3.5,-1.1,-3.2,-3.5
2012-03-24T12:00:05,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.3,-3.3,-3.6,-1.3,-3.3,-3.6
2012-03-24T12:00:06,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.3,-3.4,-3.6,-1.4,-3.3,-3.6
2012-03-24T12:00:07,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.4,-3.4,-3.6,-1.4,-3.4,-3.6
2012-03-24T12:00:08,1,GIM,265.36,56.38,-26.08,66.16,5.31,23.84,-0.40,92.01,-1.2,-3.3,-3.5,-1.3,-3.2,-3.5
2012-03-24T12:00:09,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.2,-3.2,-3.5,-1.2,-3.2,-3.5
2012-03-24T12:00:10,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.1,-3.2,-3.5,-1.2,-3.2,-3.5
2012-03-24T12:00:11,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.1,-3.2,-3.5,-1.2,-3.2,-3.5
2012-03-24T12:00:12,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.3,-3.3,-3.5,-1.3,-3.3,-3.5
2012-03-24T12:00:13,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.3,-3.4,-3.6,-1.4,-3.4,-3.6
2012-03-24T12:00:14,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.4,-3.4,-3.6,-1.4,-3.4,-3.6
2012-03-24T12:00:15,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.4,-3.4,-3.6,-1.4,-3.4,-3.6
2012-03-24T12:00:16,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.2,-3.2,-3.5,-1.2,-3.2,-3.5
2012-03-24T12:00:17,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.3,-3.3,-3.5,-1.3,-3.3,-3.5
2012-03-24T12:00:18,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.2,-3.2,-3.5,-1.3,-3.2,-3.5
2012-03-24T12:00:19,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.3,-3.2,-3.4,-1.3,-3.2,-3.4
2012-03-24T12:00:20,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.5,-3.4,-3.4,-1.5,-3.4,-3.4
2012-03-24T12:00:21,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.6,-3.5,-3.5,-1.6,-3.5,-3.5
2012-03-24T12:00:22,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.6,-3.5,-3.5,-1.6,-3.5,-3.5
2012-03-24T12:00:23,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.6,-3.5,-3.4,-1.7,-3.5,-3.4
2012-03-24T12:00:24,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.5,-3.4,-3.3,-1.5,-3.4,-3.3
2012-03-24T12:00:25,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.5,-3.3,-3.4,-1.5,-3.3,-3.4
2012-03-24T12:00:26,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.5,-3.3,-3.3,-1.6,-3.3,-3.3
2012-03-24T12:00:27,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.7,-3.5,-3.4,-1.7,-3.4,-3.4
2012-03-24T12:00:28,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.6,-3.4,-1.9,-3.5,-3.4
2012-03-24T12:00:29,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.9,-3.7,-3.4,-2.0,-3.6,-3.4
2012-03-24T12:00:30,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.5,-3.4,-1.9,-3.5,-3.4
2012-03-24T12:00:31,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.5,-3.4,-1.8,-3.4,-3.4
2012-03-24T12:00:32,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.7,-3.3,-3.3,-1.7,-3.3,-3.3
2012-03-24T12:00:33,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.6,-3.2,-3.4,-1.6,-3.2,-3.4
2012-03-24T12:00:34,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.7,-3.2,-3.4,-1.7,-3.2,-3.4
2012-03-24T12:00:35,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.3,-3.4,-1.8,-3.3,-3.4
2012-03-24T12:00:36,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.0,-3.4,-3.4,-2.0,-3.4,-3.4
2012-03-24T12:00:37,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.0,-3.5,-3.5,-2.0,-3.5,-3.5
2012-03-24T12:00:38,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.0,-3.5,-3.5,-2.0,-3.5,-3.5
2012-03-24T12:00:39,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.9,-3.4,-3.4,-1.9,-3.4,-3.4
2012-03-24T12:00:40,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.3,-3.4,-1.9,-3.3,-3.4
2012-03-24T12:00:41,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-1.8,-3.3,-3.4,-1.9,-3.3,-3.4
2012-03-24T12:00:42,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.1,-3.5,-3.4,-2.1,-3.5,-3.4
2012-03-24T12:00:43,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.0,-3.3,-3.4,-2.0,-3.3,-3.4
2012-03-24T12:00:44,1,GIM,265.36,56.38,-26.08,66.16,5.32,23.84,-0.40,92.01,-2.1,-3.4,-3.4,-2.1,-3.4,-3.4
2012-03-24T12:00:45,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.0,-3.3,-3.3,-2.0,-3.3,-3.3
2012-03-24T12:00:46,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.1,-3.4,-3.4,-2.2,-3.4,-3.4
2012-03-24T12:00:47,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.4,-3.6,-3.5,-2.4,-3.6,-3.5
2012-03-24T12:00:48,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.3,-3.5,-3.4,-2.3,-3.5,-3.4
2012-03-24T12:00:49,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.3,-3.5,-3.4,-2.3,-3.4,-3.4
2012-03-24T12:00:50,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.4,-3.5,-3.4,-2.4,-3.5,-3.4
2012-03-24T12:00:51,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.5,-3.5,-3.3,-2.5,-3.5,-3.3
2012-03-24T12:00:52,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.5,-3.5,-3.2,-2.5,-3.5,-3.2
2012-03-24T12:00:53,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.7,-3.7,-3.3,-2.7,-3.7,-3.3
2012-03-24T12:00:54,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.8,-3.7,-3.2,-2.9,-3.7,-3.2
2012-03-24T12:00:55,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.8,-3.7,-3.2,-2.8,-3.7,-3.2
2012-03-24T12:00:56,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.9,-3.7,-3.1,-2.9,-3.7,-3.1
2012-03-24T12:00:57,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.9,-3.6,-3.1,-2.9,-3.6,-3.1
2012-03-24T12:00:58,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-2.9,-3.6,-3.1,-2.9,-3.6,-3.1
2012-03-24T12:00:59,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,92.01,-3.0,-3.6,-3.1,-3.0,-3.6,-3.1
2012-03-24T12:01:00,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.1,-3.7,-3.1,-3.1,-3.7,-3.1
2012-03-24T12:01:01,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.2,-3.7,-3.1,-3.2,-3.7,-3.1
2012-03-24T12:01:02,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.4,-3.9,-3.1,-3.4,-3.8,-3.1
2012-03-24T12:01:03,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.3,-3.7,-3.0,-3.4,-3.7,-3.0
2012-03-24T12:01:04,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.4,-3.7,-3.0,-3.4,-3.7,-3.0
2012-03-24T12:01:05,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.5,-3.7,-3.0,-3.5,-3.7,-3.0
2012-03-24T12:01:06,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.4,-3.6,-2.9,-3.5,-3.5,-2.9
2012-03-24T12:01:07,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.5,-3.6,-2.9,-3.5,-3.6,-2.9
2012-03-24T12:01:08,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.6,-3.6,-2.9,-3.6,-3.6,-2.9
2012-03-24T12:01:09,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.8,-3.7,-2.8,-3.8,-3.7,-2.8
2012-03-24T12:01:10,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-3.9,-3.7,-2.9,-3.9,-3.7,-2.9
2012-03-24T12:01:11,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.0,-3.7,-2.8,-4.0,-3.7,-2.8
2012-03-24T12:01:12,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.1,-3.8,-2.8,-4.1,-3.7,-2.8
2012-03-24T12:01:13,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.1,-3.6,-2.7,-4.1,-3.6,-2.7
2012-03-24T12:01:14,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.2,-3.6,-2.7,-4.2,-3.6,-2.7
2012-03-24T12:01:15,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.2,-3.6,-2.6,-4.3,-3.5,-2.6
2012-03-24T12:01:16,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.3,-3.6,-2.6,-4.4,-3.5,-2.6
2012-03-24T12:01:17,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.5,-3.6,-2.5,-4.5,-3.6,-2.5
2012-03-24T12:01:18,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.8,-3.8,-2.5,-4.8,-3.7,-2.5
2012-03-24T12:01:19,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-4.9,-3.7,-2.5,-4.9,-3.7,-2.5
2012-03-24T12:01:20,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-5.0,-3.8,-2.5,-5.0,-3.7,-2.5
2012-03-24T12:01:21,1,GIM,265.36,56.38,-26.08,66.16,5.33,23.84,-0.40,91.87,-5.0,-3.7,-2.5,-5.0,-3.6,-2.5
2012-03-24T12:01:22,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.1,-3.6,-2.4,-5.1,-3.6,-2.4
2012-03-24T12:01:23,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.0,-3.4,-2.3,-5.0,-3.4,-2.3
2012-03-24T12:01:24,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.0,-3.4,-2.3,-5.1,-3.3,-2.3
2012-03-24T12:01:25,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-4.9,-3.2,-2.3,-5.0,-3.2,-2.3
2012-03-24T12:01:26,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.3,-3.4,-2.3,-5.3,-3.4,-2.3
2012-03-24T12:01:27,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.3,-3.4,-2.4,-5.3,-3.4,-2.4
2012-03-24T12:01:28,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.4,-3.4,-2.3,-5.4,-3.4,-2.3
2012-03-24T12:01:29,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.4,-3.4,-2.4,-5.5,-3.4,-2.4
2012-03-24T12:01:30,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.6,-3.5,-2.4,-5.6,-3.4,-2.4
2012-03-24T12:01:31,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.4,-3.3,-2.3,-5.4,-3.2,-2.3
2012-03-24T12:01:32,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.4,-3.2,-2.3,-5.4,-3.1,-2.3
2012-03-24T12:01:33,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.4,-3.1,-2.2,-5.4,-3.1,-2.2
2012-03-24T12:01:34,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.5,-3.1,-2.2,-5.5,-3.0,-2.2
2012-03-24T12:01:35,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.6,-3.1,-2.2,-5.6,-3.0,-2.2
2012-03-24T12:01:36,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.7,-3.2,-2.2,-5.8,-3.1,-2.2
2012-03-24T12:01:37,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-5.8,-3.2,-2.2,-5.9,-3.1,-2.2
2012-03-24T12:01:38,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.1,-3.3,-2.2,-6.1,-3.3,-2.2
2012-03-24T12:01:39,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.2,-3.4,-2.2,-6.2,-3.4,-2.2
2012-03-24T12:01:40,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.3,-3.3,-2.1,-6.3,-3.3,-2.1
2012-03-24T12:01:41,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.3,-3.3,-2.1,-6.3,-3.3,-2.1
2012-03-24T12:01:42,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.3,-3.2,-2.0,-6.4,-3.2,-2.0
2012-03-24T12:01:43,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.4,-3.1,-1.9,-6.4,-3.1,-1.9
2012-03-24T12:01:44,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.6,-3.2,-1.9,-6.6,-3.1,-1.9
2012-03-24T12:01:45,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.7,-3.2,-1.8,-6.7,-3.1,-1.8
2012-03-24T12:01:46,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-6.9,-3.2,-1.8,-6.9,-3.2,-1.8
2012-03-24T12:01:47,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.0,-3.2,-1.7,-7.0,-3.1,-1.7
2012-03-24T12:01:48,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.3,-3.4,-1.7,-7.3,-3.3,-1.7
2012-03-24T12:01:49,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.3,-3.3,-1.7,-7.3,-3.3,-1.7
2012-03-24T12:01:50,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.5,-3.4,-1.6,-7.5,-3.4,-1.6
2012-03-24T12:01:51,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.5,-3.3,-1.5,-7.6,-3.3,-1.5
2012-03-24T12:01:52,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.6,-3.2,-1.5,-7.6,-3.2,-1.5
2012-03-24T12:01:53,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.6,-3.1,-1.4,-7.7,-3.1,-1.4
2012-03-24T12:01:54,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.6,-3.1,-1.3,-7.7,-3.0,-1.3
2012-03-24T12:01:55,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.7,-3.0,-1.3,-7.7,-2.9,-1.3
2012-03-24T12:01:56,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.8,-2.9,-1.3,-7.8,-2.9,-1.3
2012-03-24T12:01:57,1,GIM,265.36,56.38,-26.08,66.16,5.34,23.84,-0.40,91.87,-7.8,-2.9,-1.3,-7.8,-2.9,-1.3
2012-03-24T12:01:58,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.87,-8.0,-3.0,-1.3,-8.0,-2.9,-1.3
2012-03-24T12:01:59,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.87,-8.1,-3.0,-1.3,-8.1,-3.0,-1.3
2012-03-24T12:02:00,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.2,-3.0,-1.3,-8.2,-2.9,-1.3
2012-03-24T12:02:01,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.1,-2.9,-1.3,-8.2,-2.8,-1.3
2012-03-24T12:02:02,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.1,-2.9,-1.4,-8.1,-2.8,-1.4
2012-03-24T12:02:03,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.1,-2.8,-1.3,-8.1,-2.7,-1.3
2012-03-24T12:02:04,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.1,-2.7,-1.3,-8.1,-2.6,-1.3
2012-03-24T12:02:05,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.0,-2.6,-1.3,-8.0,-2.5,-1.3
2012-03-24T12:02:06,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.9,-2.5,-1.3,-7.9,-2.4,-1.3
2012-03-24T12:02:07,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.0,-2.5,-1.3,-8.0,-2.5,-1.3
2012-03-24T12:02:08,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.0,-2.5,-1.3,-8.0,-2.4,-1.3
2012-03-24T12:02:09,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.0,-2.5,-1.3,-8.0,-2.4,-1.3
2012-03-24T12:02:10,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.0,-2.5,-1.5,-8.0,-2.5,-1.5
2012-03-24T12:02:11,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-8.1,-2.6,-1.5,-8.1,-2.5,-1.5
2012-03-24T12:02:12,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.9,-2.5,-1.5,-7.9,-2.4,-1.5
2012-03-24T12:02:13,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.9,-2.4,-1.5,-7.9,-2.4,-1.5
2012-03-24T12:02:14,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.9,-2.4,-1.5,-7.9,-2.4,-1.5
2012-03-24T12:02:15,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.3,-1.6,-7.8,-2.2,-1.6
2012-03-24T12:02:16,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.2,-1.6,-7.7,-2.2,-1.6
2012-03-24T12:02:17,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.3,-1.6,-7.7,-2.2,-1.6
2012-03-24T12:02:18,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.3,-1.6,-7.7,-2.3,-1.6
2012-03-24T12:02:19,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.3,-1.7,-7.7,-2.3,-1.7
2012-03-24T12:02:20,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.3,-1.7,-7.7,-2.3,-1.7
2012-03-24T12:02:21,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.8,-2.5,-1.8,-7.8,-2.4,-1.8
2012-03-24T12:02:22,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.7,-2.4,-1.9,-7.7,-2.4,-1.9
2012-03-24T12:02:23,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.6,-2.4,-1.8,-7.7,-2.3,-1.8
2012-03-24T12:02:24,1,GIM,265.36,56.38,-26.08,66.16,5.35,23.84,-0.40,91.73,-7.5,-2.2,-1.8,-7.5,-2.2,-1.8
